Date,AAPL,ADBE,AMD,AMZN,AVGO,AXP,BAC,BKNG,BLK,BMY,CB,CMCSA,CMG,CRM,CSCO,DHR,DIS,EA,GILD,GOOG,GOOGL,GS,HD,INTC,JNJ,JPM,LLY,LOW,LYV,MCD,MCK,MRK,MS,MSFT,NFLX,NKE,NVDA,PFE,SBUX,SCHW,SPGI,T,TJX,TMO,TMUS,TSLA,TXN,UNH,V,VZ
2010-11-01,9.13152027130127,28.219999313354492,7.360000133514404,8.128999710083008,1.6818785667419434,33.66218185424805,8.984244346618652,368.722412109375,116.66006469726562,16.282039642333984,44.408180236816406,7.391677379608154,4.22160005569458,28.141477584838867,14.909772872924805,17.4788875579834,30.86859893798828,15.376620292663574,14.070728302001953,15.213475227355957,15.284968376159668,123.44945526123047,21.588197708129883,13.62307071685791,41.11166763305664,25.028257369995117,23.97484588623047,16.185546875,9.600000381469727,51.859214782714844,60.45578384399414,21.020898818969727,17.693593978881836,20.472875595092773,23.90999984741211,16.759695053100586,0.275982528924942,9.1395263671875,10.937686920166016,12.759956359863281,29.580005645751953,7.451502799987793,9.399971961975098,48.87447738647461,16.909120559692383,1.4273329973220825,19.939620971679688,28.61014747619629,17.348604202270508,15.19240665435791
2010-11-02,9.287023544311523,29.020000457763672,7.539999961853027,8.230500221252441,1.6995235681533813,34.33445739746094,8.906123161315918,375.7707214355469,117.46791076660156,16.179784774780273,44.60700988769531,7.456581115722656,4.304200172424316,28.55710220336914,15.072396278381348,17.67310333251953,30.937137603759766,15.765897750854492,14.102194786071777,15.22831916809082,15.299880027770996,124.4045639038086,22.150571823120117,13.470745086669922,41.234317779541016,24.720582962036133,24.207473754882812,16.743144989013672,9.710000038146973,52.20549392700195,59.62751007080078,21.229652404785156,17.643409729003906,20.807119369506836,24.515714645385742,16.894018173217773,0.2817131280899048,9.051342964172363,10.964261054992676,12.726875305175781,29.894786834716797,7.508578300476074,9.5004301071167,48.77024459838867,17.343515396118164,1.4166669845581055,20.047988891601562,29.31529998779297,17.59540557861328,15.379979133605957
2010-11-03,9.390292167663574,28.799999237060547,7.639999866485596,8.423500061035156,1.7418699264526367,34.07526397705078,8.99986743927002,374.5877685546875,112.45799255371094,16.029417037963867,44.58491516113281,7.452978610992432,4.38640022277832,28.809446334838867,15.42367935180664,17.721656799316406,31.091350555419922,15.08465576171875,13.920363426208496,15.3416166305542,15.41370964050293,124.25943756103516,22.11542320251465,13.669648170471191,41.43444061279297,25.22890853881836,24.337478637695312,16.743144989013672,9.680000305175781,52.27207565307617,60.01940155029297,21.171667098999023,18.20977020263672,20.533647537231445,24.494285583496094,16.910552978515625,0.28377604484558105,9.1239595413208,11.047784805297852,12.809572219848633,29.768857955932617,7.539717197418213,9.598834037780762,49.310447692871094,17.44004249572754,1.4513330459594727,20.318910598754883,29.045917510986328,17.72555160522461,15.469066619873047
2010-11-04,9.5545015335083,29.459999084472656,8.0,8.446499824523926,1.7849229574203491,35.4197998046875,9.476424217224121,374.7159423828125,114.73210906982422,16.137676239013672,45.85162353515625,7.593602180480957,4.457200050354004,28.21074676513672,15.748937606811523,18.08579444885254,31.725343704223633,15.42527961730957,13.860919952392578,15.442792892456055,15.515359878540039,127.13227081298828,22.452850341796875,13.996702194213867,41.802364349365234,26.62010955810547,24.467479705810547,17.03339958190918,9.8100004196167,52.724884033203125,59.71658706665039,21.252843856811523,18.90518569946289,20.617212295532227,23.974285125732422,17.2370662689209,0.28423458337783813,9.10823917388916,11.294557571411133,13.099008560180664,30.56363868713379,7.638307571411133,9.609086036682129,50.11602020263672,18.292739868164062,1.659999966621399,20.826879501342773,29.15683937072754,17.947683334350586,15.717583656311035
2010-11-05,9.520282745361328,29.139999389648438,8.039999961853027,8.53849983215332,1.7905688285827637,35.6951904296875,9.656105995178223,383.341552734375,117.54253387451172,16.0534725189209,45.571781158447266,7.586385726928711,4.611199855804443,27.997983932495117,15.781465530395508,18.207183837890625,31.870988845825195,15.90214729309082,13.619650840759277,15.462827682495117,15.535493850708008,130.70814514160156,22.43878936767578,14.176916122436523,41.73134994506836,27.382604598999023,24.44011116027832,17.025760650634766,9.8100004196167,52.80476760864258,59.048606872558594,20.701953887939453,19.557579040527344,20.396900177001953,24.014286041259766,17.3817195892334,0.2890481948852539,9.003425598144531,11.719762802124023,13.314014434814453,30.933496475219727,7.594200134277344,9.654193878173828,49.642154693603516,18.855844497680664,1.6293330192565918,21.31452751159668,29.204387664794922,17.905052185058594,15.675379753112793
2010-11-08,9.565008163452148,29.290000915527344,8.140000343322754,8.599499702453613,1.7820993661880493,35.55748748779297,9.84360408782959,383.0556335449219,114.78646087646484,15.921143531799316,45.004703521728516,7.539510250091553,4.5980000495910645,28.327024459838867,15.8660306930542,17.91991424560547,31.75105094909668,16.08705711364746,13.577685356140137,15.504634857177734,15.577494621276855,129.27926635742188,22.136512756347656,14.170249938964844,41.524803161621094,27.094989776611328,24.446956634521484,16.872995376586914,9.699999809265137,52.81145095825195,58.4429817199707,20.655563354492188,19.50740623474121,20.366518020629883,24.161428451538086,17.278392791748047,0.29019421339035034,8.935297966003418,11.62864875793457,13.057662010192871,30.406274795532227,7.570847034454346,9.471144676208496,49.244117736816406,19.644182205200195,1.6653330326080322,21.253572463989258,29.410367965698242,17.660486221313477,15.553462028503418
2010-11-09,9.48875904083252,29.489999771118164,7.909999847412109,8.513500213623047,1.7524570226669312,35.1201171875,9.585800170898438,414.669677734375,111.67732238769531,15.788824081420898,44.363983154296875,7.489034652709961,4.546800136566162,28.39381980895996,15.840008735656738,17.5598087310791,31.579702377319336,15.90214729309082,13.46578598022461,15.45639705657959,15.529032707214355,127.25453186035156,22.12245750427246,14.123522758483887,41.51188659667969,26.686994552612305,24.47433090209961,16.53690528869629,9.75,52.671607971191406,57.88188171386719,20.325031280517578,18.86934471130371,20.472875595092773,24.351428985595703,17.193668365478516,0.288589745759964,8.903853416442871,11.454007148742676,12.89163875579834,29.879016876220703,7.570847034454346,9.353914260864258,48.71338653564453,19.274147033691406,1.6419999599456787,21.22648048400879,29.299463272094727,17.572975158691406,15.478436470031738
2010-11-10,9.547300338745117,29.790000915527344,7.75,8.666500091552734,1.7369292974472046,35.2821044921875,9.820164680480957,413.1121826171875,114.37232208251953,15.824909210205078,44.982608795166016,7.474612236022949,4.730999946594238,29.163225173950195,15.931081771850586,17.67310333251953,31.691072463989258,15.746432304382324,13.542719841003418,15.408405303955078,15.480816841125488,127.76642608642578,22.270076751708984,14.043429374694824,41.27951431274414,27.168567657470703,24.273147583007812,16.697315216064453,10.069999694824219,52.93796157836914,58.051090240478516,20.272844314575195,19.03422737121582,20.46527099609375,25.26714324951172,17.334186553955078,0.29202800989151,8.8200044631958,11.567902565002441,12.767123222351074,29.59574317932129,7.537118434906006,9.390931129455566,49.62321853637695,19.483299255371094,1.957332968711853,21.22648048400879,29.442068099975586,17.790613174438477,15.403416633605957
2010-11-11,9.50586986541748,29.940000534057617,7.630000114440918,8.518500328063965,1.7538683414459229,35.11200714111328,9.663918495178223,413.6051330566406,116.21881103515625,15.800850868225098,44.30506896972656,7.456581115722656,4.755199909210205,28.878721237182617,13.348542213439941,17.838977813720703,30.782920837402344,15.571259498596191,13.63013744354248,15.267650604248047,15.339399337768555,128.14080810546875,22.28413200378418,14.156892776489258,41.2601318359375,26.76725959777832,24.245399475097656,17.03339958190918,10.079999923706055,53.07113265991211,58.53204345703125,20.41781234741211,18.862171173095703,20.267757415771484,25.020000457763672,17.290796279907227,0.2890481948852539,8.8986177444458,11.67041015625,12.54299259185791,29.25736427307129,7.480042457580566,9.409440994262695,49.831687927246094,19.595914840698242,1.869333028793335,20.860740661621094,29.687700271606445,17.774913787841797,15.30025863647461
2010-11-12,9.24709701538086,29.540000915527344,7.630000114440918,8.284000396728516,1.8152722120285034,34.58552932739258,9.468609809875488,409.03106689453125,117.48828125,15.650489807128906,44.03995132446289,7.366439342498779,4.6803998947143555,28.453197479248047,13.107852935791016,17.620500564575195,32.34220886230469,15.405814170837402,13.217523574829102,14.923802375793457,14.99393367767334,126.70443725585938,22.101369857788086,14.370490074157715,41.0987548828125,26.493030548095703,24.113590240478516,16.567461013793945,10.010000228881836,52.50514602661133,57.97093200683594,20.127870559692383,18.331649780273438,19.9562931060791,24.71428680419922,17.073808670043945,0.3039475083351135,8.830483436584473,11.461602210998535,12.584495544433594,28.80095100402832,7.384041786193848,9.417668342590332,49.4715690612793,19.51547622680664,1.9893330335617065,20.96234130859375,29.053844451904297,17.26334571838379,15.267434120178223
2010-11-15,9.217377662658691,29.510000228881836,7.570000171661377,7.945000171661377,1.7764532566070557,34.58552932739258,9.452988624572754,401.63763427734375,117.49504089355469,15.83092212677002,44.238800048828125,7.424132347106934,4.607399940490723,28.111783981323242,12.97774887084961,17.713560104370117,31.91382598876953,15.259835243225098,13.287458419799805,14.730355262756348,14.799576759338379,127.76642608642578,22.06621742248535,14.216968536376953,41.40214157104492,26.80739402770996,24.023405075073242,16.39178466796875,10.180000305175781,52.651634216308594,57.525630950927734,20.0292911529541,18.639925003051758,19.903121948242188,24.042856216430664,16.904354095458984,0.3002799451351166,8.77807903289795,11.68939208984375,12.576192855834961,28.714399337768555,7.4281487464904785,9.399162292480469,48.66599655151367,18.871931076049805,2.053333044052124,20.89461326599121,28.10306739807129,17.133203506469727,15.365904808044434
2010-11-16,9.0537691116333,29.020000457763672,7.429999828338623,7.888999938964844,1.757397174835205,33.96187210083008,9.327990531921387,393.3275451660156,113.55772399902344,15.662510871887207,43.36977767944336,7.3051438331604,4.501800060272217,27.46607780456543,12.645990371704102,17.31705665588379,31.631103515625,14.977604866027832,13.228017807006836,14.439690589904785,14.507548332214355,126.14664459228516,22.291168212890625,14.063448905944824,40.75664138793945,26.493030548095703,23.884662628173828,16.475799560546875,10.010000228881836,51.55292510986328,57.1070442199707,19.774141311645508,18.37466049194336,19.727333068847656,23.628570556640625,16.637760162353516,0.2913403809070587,8.699472427368164,11.376758575439453,12.493185043334961,28.02190589904785,7.326963901519775,9.261359214782715,47.6424446105957,18.164033889770508,1.9780000448226929,20.704957962036133,27.738601684570312,16.8258113861084,15.093938827514648
